Airline,Source,Destination,Total_Stops,Price
Jet Airways,Delhi,Cochin,2,13014
Multiple carriers,Delhi,Cochin,1,13797
Air India,Banglore,New Delhi,3,12358
Multiple carriers,Delhi,Cochin,1,14086
IndiGo,Chennai,Kolkata,0,3597
Jet Airways,Kolkata,Banglore,1,13731
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Delhi,Cochin,1,14714
Vistara,Banglore,Delhi,0,5403
Jet Airways,Banglore,Delhi,0,5769
Air Asia,Kolkata,Banglore,0,5620
IndiGo,Delhi,Cochin,0,5000
Air India,Delhi,Cochin,1,7480
Air India,Delhi,Cochin,2,10703
Multiple carriers,Delhi,Cochin,1,13727
Jet Airways,Kolkata,Banglore,1,14388
Air India,Kolkata,Banglore,2,13033
Jet Airways,Banglore,New Delhi,1,22270
IndiGo,Delhi,Cochin,1,6769
Air Asia,Kolkata,Banglore,2,5192
Jet Airways,Mumbai,Hyderabad,0,4995
IndiGo,Chennai,Kolkata,0,8580
Air India,Delhi,Cochin,1,7480
Jet Airways,Banglore,Delhi,0,5198
Jet Airways,Delhi,Cochin,2,10368
Jet Airways,Mumbai,Hyderabad,0,8040
Jet Airways,Delhi,Cochin,2,18909
Air India,Kolkata,Banglore,2,12849
Air India,Delhi,Cochin,1,22798
Jet Airways,Kolkata,Banglore,1,14571
Jet Airways,Banglore,New Delhi,1,13502
SpiceJet,Chennai,Kolkata,0,3332
Multiple carriers,Delhi,Cochin,1,7354
Multiple carriers,Delhi,Cochin,1,8073
IndiGo,Mumbai,Hyderabad,0,4049
Jet Airways,Delhi,Cochin,1,15029
Air India,Delhi,Cochin,2,10975
Multiple carriers,Delhi,Cochin,1,7038
Jet Airways,Delhi,Cochin,1,15554
Air India,Banglore,Delhi,0,5228
IndiGo,Delhi,Cochin,1,5636
Air India,Delhi,Cochin,2,9653
Jet Airways,Kolkata,Banglore,1,8586
SpiceJet,Mumbai,Hyderabad,0,2017
Vistara,Kolkata,Banglore,1,9345
Jet Airways,Delhi,Cochin,2,9270
Jet Airways,Delhi,Cochin,2,13292
Jet Airways,Delhi,Cochin,2,8098
Air India,Delhi,Cochin,1,7952
IndiGo,Delhi,Cochin,1,5883
Jet Airways,Banglore,Delhi,0,8016
SpiceJet,Kolkata,Banglore,0,4174
Multiple carriers,Delhi,Cochin,1,10696
Vistara,Banglore,Delhi,0,4878
SpiceJet,Banglore,Delhi,0,3971
Multiple carriers,Delhi,Cochin,1,7198
Jet Airways,Kolkata,Banglore,1,9314
SpiceJet,Banglore,Delhi,0,4423
SpiceJet,Kolkata,Banglore,0,3841
Multiple carriers,Delhi,Cochin,1,7154
Air India,Delhi,Cochin,1,9929
Multiple carriers,Delhi,Cochin,1,8266
Multiple carriers,Delhi,Cochin,1,10877
IndiGo,Kolkata,Banglore,0,4804
Multiple carriers,Delhi,Cochin,1,13587
IndiGo,Delhi,Cochin,1,13611
IndiGo,Delhi,Cochin,1,6628
IndiGo,Delhi,Cochin,0,5601
SpiceJet,Delhi,Cochin,1,5583
IndiGo,Banglore,Delhi,0,3943
IndiGo,Banglore,New Delhi,0,4777
Jet Airways,Kolkata,Banglore,1,9663
Jet Airways,Delhi,Cochin,2,10368
IndiGo,Delhi,Cochin,1,5883
IndiGo,Kolkata,Banglore,0,4804
Vistara,Banglore,New Delhi,0,13383
Multiple carriers,Delhi,Cochin,1,9646
Jet Airways,Kolkata,Banglore,1,11467
Air Asia,Kolkata,Banglore,1,5192
Jet Airways,Delhi,Cochin,2,13376
Air Asia,Banglore,New Delhi,0,6477
Multiple carriers,Delhi,Cochin,1,13727
Vistara,Kolkata,Banglore,1,9555
Jet Airways,Delhi,Cochin,2,12819
Vistara,Mumbai,Hyderabad,1,12395
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Kolkata,Banglore,1,14781
Jet Airways,Mumbai,Hyderabad,0,5678
SpiceJet,Kolkata,Banglore,1,7804
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Banglore,Delhi,0,5198
IndiGo,Mumbai,Hyderabad,0,4049
Air Asia,Banglore,Delhi,0,3383
Air India,Delhi,Cochin,1,7174
Air India,Delhi,Cochin,1,8907
Jet Airways,Delhi,Cochin,2,13014
Jet Airways,Kolkata,Banglore,1,13584
Air Asia,Kolkata,Banglore,0,4107
Jet Airways,Mumbai,Hyderabad,0,2071
Jet Airways,Delhi,Cochin,1,12373
Air India,Banglore,New Delhi,2,13303
Jet Airways,Kolkata,Banglore,1,8529
Jet Airways,Kolkata,Banglore,1,14571
Jet Airways,Delhi,Cochin,2,15129
Jet Airways,Banglore,Delhi,0,8016
IndiGo,Kolkata,Banglore,0,4804
Air India,Banglore,New Delhi,1,5118
Jet Airways,Kolkata,Banglore,1,9663
Air India,Kolkata,Banglore,2,12723
GoAir,Banglore,Delhi,0,3419
Jet Airways,Banglore,New Delhi,1,11087
IndiGo,Kolkata,Banglore,0,4174
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Delhi,Cochin,2,12609
Vistara,Banglore,Delhi,0,4668
SpiceJet,Mumbai,Hyderabad,0,1965
IndiGo,Mumbai,Hyderabad,0,4049
Air India,Kolkata,Banglore,0,5195
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Banglore,New Delhi,0,7648
IndiGo,Chennai,Kolkata,0,3850
Air India,Banglore,Delhi,0,6121
IndiGo,Chennai,Kolkata,0,3540
Jet Airways,Banglore,New Delhi,1,9134
Jet Airways,Kolkata,Banglore,1,10844
IndiGo,Chennai,Kolkata,0,5277
IndiGo,Delhi,Cochin,1,5073
SpiceJet,Kolkata,Banglore,0,3841
Multiple carriers,Delhi,Cochin,1,10877
Jet Airways,Delhi,Cochin,1,5406
Jet Airways,Kolkata,Banglore,1,14151
Jet Airways,Delhi,Cochin,2,14237
IndiGo,Mumbai,Hyderabad,0,2754
Air India,Kolkata,Banglore,1,11306
Air Asia,Kolkata,Banglore,1,5192
Vistara,Chennai,Kolkata,0,3687
Multiple carriers,Delhi,Cochin,1,12192
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Delhi,Cochin,1,14924
SpiceJet,Kolkata,Banglore,1,8479
Multiple carriers,Delhi,Cochin,1,6943
Multiple carriers,Delhi,Cochin,1,7354
Multiple carriers,Delhi,Cochin,1,12192
IndiGo,Banglore,Delhi,0,3943
Jet Airways,Delhi,Cochin,2,15129
Vistara,Banglore,Delhi,0,5403
Jet Airways,Delhi,Cochin,2,13882
Jet Airways,Mumbai,Hyderabad,0,5678
Vistara,Banglore,Delhi,0,5403
Vistara,Banglore,Delhi,0,4878
IndiGo,Delhi,Cochin,2,6494
IndiGo,Banglore,New Delhi,0,4777
Air India,Mumbai,Hyderabad,0,3625
Air India,Kolkata,Banglore,2,9258
Jet Airways,Delhi,Cochin,1,10262
Air India,Banglore,New Delhi,4,17686
IndiGo,Kolkata,Banglore,0,4174
Multiple carriers,Delhi,Cochin,1,7485
Air India,Kolkata,Banglore,2,11222
Jet Airways,Kolkata,Banglore,1,12121
Air India,Kolkata,Banglore,2,10697
Jet Airways,Delhi,Cochin,1,12373
SpiceJet,Kolkata,Banglore,1,6381
Jet Airways,Delhi,Cochin,2,17072
Jet Airways,Delhi,Cochin,2,10368
IndiGo,Banglore,Delhi,0,4823
Air India,Delhi,Cochin,1,27282
IndiGo,Mumbai,Hyderabad,0,2227
IndiGo,Banglore,New Delhi,0,4545
IndiGo,Kolkata,Banglore,0,4148
IndiGo,Kolkata,Banglore,0,4148
Air India,Banglore,New Delhi,2,7642
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Banglore,Delhi,0,4030
IndiGo,Delhi,Cochin,0,5000
SpiceJet,Delhi,Cochin,1,5264
Jet Airways,Banglore,Delhi,0,7229
Jet Airways,Delhi,Cochin,1,10577
Air India,Kolkata,Banglore,2,12723
Jet Airways,Delhi,Cochin,1,14714
Jet Airways,Delhi,Cochin,1,7438
Air India,Kolkata,Banglore,1,10203
Air Asia,Kolkata,Banglore,0,3782
Jet Airways,Delhi,Cochin,2,13014
Multiple carriers,Delhi,Cochin,1,8073
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Kolkata,Banglore,1,4864
Multiple carriers,Delhi,Cochin,1,15135
Air India,Kolkata,Banglore,1,8366
Jet Airways,Delhi,Cochin,2,13292
Air India,Banglore,Delhi,0,7171
Jet Airways,Kolkata,Banglore,1,12121
Air India,Delhi,Cochin,2,11753
IndiGo,Banglore,New Delhi,1,8064
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Chennai,Kolkata,0,5277
Jet Airways,Banglore,Delhi,0,8016
Air India,Mumbai,Hyderabad,2,11342
Jet Airways,Kolkata,Banglore,1,7594
Air Asia,Banglore,Delhi,0,4483
Jet Airways,Delhi,Cochin,2,16263
Air India,Kolkata,Banglore,2,13243
Jet Airways,Banglore,Delhi,0,6478
Jet Airways,Delhi,Cochin,1,15764
Air India,Kolkata,Banglore,2,4647
Jet Airways,Banglore,Delhi,0,8016
Air India,Kolkata,Banglore,0,4145
Multiple carriers,Delhi,Cochin,1,8055
Air India,Delhi,Cochin,2,12409
IndiGo,Kolkata,Banglore,0,6038
Air Asia,Kolkata,Banglore,0,4107
Air India,Delhi,Cochin,2,11911
Jet Airways,Banglore,New Delhi,1,25735
Air India,Kolkata,Banglore,2,11458
Air Asia,Delhi,Cochin,1,6152
Jet Airways,Kolkata,Banglore,1,10844
Vistara,Chennai,Kolkata,0,11982
Jet Airways,Kolkata,Banglore,1,13941
IndiGo,Delhi,Cochin,1,6938
Jet Airways,Delhi,Cochin,2,15339
Jet Airways,Delhi,Cochin,2,20064
Multiple carriers,Delhi,Cochin,1,6093
Multiple carriers Premium economy,Delhi,Cochin,1,10885
Air India,Delhi,Cochin,1,8907
Jet Airways,Kolkata,Banglore,1,9663
IndiGo,Delhi,Cochin,1,7160
Multiple carriers Premium economy,Delhi,Cochin,1,11269
Jet Airways,Mumbai,Hyderabad,0,5678
Jet Airways,Mumbai,Hyderabad,0,5678
Air India,Delhi,Cochin,1,8907
Jet Airways,Mumbai,Hyderabad,0,3210
Air India,Banglore,Delhi,0,6961
Jet Airways,Banglore,New Delhi,1,14815
Jet Airways,Kolkata,Banglore,1,11467
Jet Airways,Delhi,Cochin,2,10919
GoAir,Delhi,Cochin,1,9069
SpiceJet,Kolkata,Banglore,1,4649
IndiGo,Banglore,Delhi,0,4823
Air India,Kolkata,Banglore,1,6528
Jet Airways,Banglore,New Delhi,1,22270
Jet Airways,Delhi,Cochin,2,15654
Vistara,Kolkata,Banglore,1,7770
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Delhi,Cochin,2,10368
IndiGo,Delhi,Cochin,0,7673
IndiGo,Delhi,Cochin,0,6015
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Kolkata,Banglore,1,13941
Air Asia,Kolkata,Banglore,1,5162
Air India,Banglore,New Delhi,1,10657
Jet Airways,Kolkata,Banglore,1,14781
IndiGo,Mumbai,Hyderabad,0,2754
Air India,Banglore,New Delhi,2,11474
Jet Airways,Kolkata,Banglore,1,7757
Jet Airways,Mumbai,Hyderabad,0,2228
Jet Airways,Banglore,New Delhi,1,10405
GoAir,Banglore,Delhi,0,3419
Jet Airways,Delhi,Cochin,1,10262
Air India,Mumbai,Hyderabad,0,3100
Jet Airways,Delhi,Cochin,1,11848
Air India,Delhi,Cochin,1,5683
Jet Airways,Kolkata,Banglore,1,9663
Jet Airways,Banglore,Delhi,0,4544
Jet Airways,Mumbai,Hyderabad,0,4050
Vistara,Kolkata,Banglore,1,9187
Vistara,Kolkata,Banglore,1,8452
Air India,Kolkata,Banglore,2,11668
Air India,Delhi,Cochin,2,13381
Multiple carriers,Delhi,Cochin,1,8073
Air Asia,Kolkata,Banglore,0,5620
Jet Airways,Kolkata,Banglore,1,12739
Air Asia,Kolkata,Banglore,0,5989
Air India,Kolkata,Banglore,1,8891
Jet Airways,Banglore,Delhi,0,4544
Jet Airways,Delhi,Cochin,1,10262
Vistara,Kolkata,Banglore,1,9345
Vistara,Banglore,New Delhi,0,21730
IndiGo,Delhi,Cochin,1,6838
Air India,Mumbai,Hyderabad,1,10943
IndiGo,Banglore,Delhi,0,3943
SpiceJet,Banglore,Delhi,0,3573
SpiceJet,Kolkata,Banglore,0,3841
Multiple carriers,Delhi,Cochin,1,9646
Air India,Delhi,Cochin,0,4729
Jet Airways,Banglore,New Delhi,1,17261
Jet Airways,Kolkata,Banglore,1,13941
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,14231
Jet Airways,Delhi,Cochin,1,14714
SpiceJet,Delhi,Cochin,1,6460
Jet Airways,Kolkata,Banglore,1,11467
IndiGo,Banglore,Delhi,0,3943
IndiGo,Kolkata,Banglore,1,4775
SpiceJet,Kolkata,Banglore,0,3841
Jet Airways,Banglore,New Delhi,1,12284
IndiGo,Kolkata,Banglore,0,4804
Jet Airways,Delhi,Cochin,2,12819
Jet Airways,Delhi,Cochin,1,14714
Jet Airways,Mumbai,Hyderabad,0,8040
Multiple carriers,Delhi,Cochin,2,16840
Jet Airways,Delhi,Cochin,1,15554
GoAir,Delhi,Cochin,1,5752
Vistara,Kolkata,Banglore,1,8452
Multiple carriers,Delhi,Cochin,1,11761
Multiple carriers,Delhi,Cochin,1,14848
Jet Airways,Delhi,Cochin,2,10368
Air India,Delhi,Cochin,2,9863
Jet Airways,Delhi,Cochin,1,10262
Vistara,Banglore,Delhi,0,4668
Multiple carriers,Delhi,Cochin,1,9103
Jet Airways,Delhi,Cochin,1,10262
GoAir,Delhi,Cochin,1,4525
Air India,Banglore,Delhi,0,5228
Jet Airways,Banglore,New Delhi,1,19225
Jet Airways,Mumbai,Hyderabad,0,8040
Jet Airways,Delhi,Cochin,1,7438
Multiple carriers,Delhi,Cochin,1,13135
IndiGo,Delhi,Cochin,0,6015
Multiple carriers,Delhi,Cochin,1,8283
SpiceJet,Chennai,Kolkata,0,3543
IndiGo,Kolkata,Banglore,0,4148
GoAir,Banglore,New Delhi,1,7657
IndiGo,Kolkata,Banglore,1,5276
Jet Airways,Kolkata,Banglore,1,14151
Jet Airways,Mumbai,Hyderabad,0,8040
IndiGo,Delhi,Cochin,2,8378
SpiceJet,Chennai,Kolkata,0,3543
IndiGo,Banglore,Delhi,0,4823
Jet Airways,Kolkata,Banglore,1,14388
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,10844
SpiceJet,Delhi,Cochin,1,4957
IndiGo,Delhi,Cochin,1,6442
Air India,Delhi,Cochin,1,7480
IndiGo,Delhi,Cochin,1,5073
Jet Airways,Kolkata,Banglore,1,14781
Multiple carriers,Delhi,Cochin,1,9646
Jet Airways,Kolkata,Banglore,1,7851
SpiceJet,Mumbai,Hyderabad,0,2175
Air India,Kolkata,Banglore,2,14424
Jet Airways,Delhi,Cochin,2,13014
Jet Airways,Delhi,Cochin,1,5177
Multiple carriers,Delhi,Cochin,1,15135
Air India,Banglore,Delhi,0,5228
Jet Airways,Banglore,New Delhi,1,22270
SpiceJet,Chennai,Kolkata,0,3543
Jet Airways,Delhi,Cochin,2,15129
IndiGo,Delhi,Cochin,1,6093
Jet Airways,Banglore,New Delhi,1,11087
Multiple carriers,Delhi,Cochin,1,7408
IndiGo,Kolkata,Banglore,1,6534
Jet Airways,Delhi,Cochin,2,13029
Jet Airways,Banglore,Delhi,0,8016
Air India,Mumbai,Hyderabad,1,8528
Air India,Delhi,Cochin,2,12760
Air India,Delhi,Cochin,2,12199
Multiple carriers,Delhi,Cochin,1,14067
Jet Airways,Banglore,Delhi,0,8016
Air India,Kolkata,Banglore,0,5510
Air India,Kolkata,Banglore,1,6241
Air India,Delhi,Cochin,1,16142
Jet Airways,Delhi,Cochin,2,10919
IndiGo,Kolkata,Banglore,0,4804
IndiGo,Delhi,Cochin,1,6979
Air India,Delhi,Cochin,0,6094
Air India,Banglore,Delhi,0,5176
Multiple carriers,Delhi,Cochin,1,15136
Jet Airways,Kolkata,Banglore,1,10031
Jet Airways,Delhi,Cochin,2,12814
Jet Airways,Kolkata,Banglore,1,12681
Multiple carriers,Delhi,Cochin,1,12402
Jet Airways,Kolkata,Banglore,1,13759
SpiceJet,Chennai,Kolkata,0,3597
Air Asia,Banglore,Delhi,0,3383
Vistara,Banglore,Delhi,0,4668
Jet Airways,Delhi,Cochin,2,10929
Vistara,Kolkata,Banglore,1,9187
Multiple carriers,Delhi,Cochin,1,7530
Air India,Kolkata,Banglore,1,8026
SpiceJet,Banglore,Delhi,0,4319
Jet Airways,Delhi,Cochin,2,13376
SpiceJet,Kolkata,Banglore,0,4174
Vistara,Banglore,Delhi,0,4668
Multiple carriers,Delhi,Cochin,1,13062
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Delhi,Cochin,1,14714
Air India,Kolkata,Banglore,2,10991
Jet Airways,Banglore,Delhi,0,4030
Jet Airways,Delhi,Cochin,2,13029
Vistara,Banglore,New Delhi,1,6800
Jet Airways,Banglore,New Delhi,1,11087
Multiple carriers,Delhi,Cochin,1,9794
Jet Airways,Kolkata,Banglore,1,14388
IndiGo,Kolkata,Banglore,0,4148
Air India,Delhi,Cochin,2,17266
Air India,Kolkata,Banglore,1,7893
Jet Airways,Banglore,Delhi,0,7229
Multiple carriers,Delhi,Cochin,1,9930
Multiple carriers,Delhi,Cochin,1,18286
Jet Airways,Banglore,Delhi,0,7229
Vistara,Delhi,Cochin,0,6216
Air Asia,Banglore,Delhi,0,4282
IndiGo,Delhi,Cochin,1,5054
Jet Airways,Delhi,Cochin,1,10262
Air Asia,Delhi,Cochin,1,11410
Jet Airways,Kolkata,Banglore,1,14571
GoAir,Delhi,Cochin,1,4692
Jet Airways,Delhi,Cochin,2,10919
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,10844
Air India,Delhi,Cochin,0,6094
Vistara,Delhi,Cochin,0,6741
Air India,Delhi,Cochin,1,8372
Multiple carriers,Delhi,Cochin,1,14067
IndiGo,Delhi,Cochin,1,10236
Air India,Delhi,Cochin,1,7480
Multiple carriers,Delhi,Cochin,1,8386
Multiple carriers,Delhi,Cochin,1,6795
Air Asia,Kolkata,Banglore,0,4409
IndiGo,Chennai,Kolkata,0,3597
Air India,Banglore,Delhi,0,6961
Jet Airways,Kolkata,Banglore,1,12692
Air India,Mumbai,Hyderabad,0,4307
Jet Airways,Banglore,Delhi,0,4030
Air India,Kolkata,Banglore,2,15957
Jet Airways,Banglore,New Delhi,1,7832
Air India,Kolkata,Banglore,3,12954
Jet Airways,Delhi,Cochin,2,11150
IndiGo,Mumbai,Hyderabad,0,4049
Jet Airways,Banglore,New Delhi,1,9134
Air Asia,Kolkata,Banglore,0,4409
Jet Airways,Kolkata,Banglore,1,14781
Air India,Banglore,Delhi,0,5228
SpiceJet,Chennai,Kolkata,0,3597
Multiple carriers,Delhi,Cochin,1,6795
Air Asia,Kolkata,Banglore,0,3807
Jet Airways,Kolkata,Banglore,1,14781
Air India,Delhi,Cochin,1,8372
IndiGo,Delhi,Cochin,0,5000
Vistara,Banglore,Delhi,0,5403
IndiGo,Delhi,Cochin,1,11600
Multiple carriers,Delhi,Cochin,1,8476
Air India,Banglore,New Delhi,2,6593
IndiGo,Banglore,New Delhi,0,7648
Vistara,Kolkata,Banglore,1,9345
Jet Airways,Delhi,Cochin,2,15129
Multiple carriers,Delhi,Cochin,1,7268
Jet Airways,Mumbai,Hyderabad,0,3210
IndiGo,Chennai,Kolkata,0,7295
IndiGo,Delhi,Cochin,1,6442
IndiGo,Kolkata,Banglore,1,3809
Air India,Banglore,New Delhi,2,15119
GoAir,Delhi,Cochin,1,9069
IndiGo,Banglore,Delhi,0,3943
Air India,Kolkata,Banglore,2,12534
Multiple carriers,Delhi,Cochin,1,13714
Air India,Delhi,Cochin,3,9128
IndiGo,Mumbai,Hyderabad,0,2227
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,13941
Jet Airways,Banglore,New Delhi,1,7832
GoAir,Banglore,Delhi,0,3419
Jet Airways,Kolkata,Banglore,1,14151
IndiGo,Delhi,Cochin,1,5073
Vistara,Kolkata,Banglore,1,9922
IndiGo,Chennai,Kolkata,0,4752
Multiple carriers,Delhi,Cochin,1,10197
Air India,Banglore,Delhi,0,6961
Multiple carriers,Delhi,Cochin,1,17493
Multiple carriers,Delhi,Cochin,1,13587
Jet Airways,Delhi,Cochin,1,10262
Air India,Kolkata,Banglore,2,15107
Vistara,Kolkata,Banglore,1,8452
Air India,Mumbai,Hyderabad,0,3100
IndiGo,Banglore,Delhi,0,4823
Air Asia,Banglore,Delhi,0,4483
Air India,Kolkata,Banglore,2,13243
IndiGo,Delhi,Cochin,1,5684
Jet Airways,Mumbai,Hyderabad,0,3205
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Banglore,Delhi,0,4823
Jet Airways,Delhi,Cochin,1,15554
IndiGo,Banglore,Delhi,0,3943
Vistara,Mumbai,Hyderabad,1,12080
Air Asia,Banglore,Delhi,0,3383
SpiceJet,Mumbai,Hyderabad,0,2437
SpiceJet,Mumbai,Hyderabad,0,1965
Jet Airways,Banglore,New Delhi,1,7832
IndiGo,Delhi,Cochin,1,6442
Air India,Kolkata,Banglore,2,12723
Jet Airways,Banglore,Delhi,0,8016
Jet Airways,Delhi,Cochin,2,10199
Vistara,Kolkata,Banglore,1,10842
Multiple carriers,Delhi,Cochin,1,7005
Air Asia,Kolkata,Banglore,0,4409
Jet Airways,Kolkata,Banglore,1,13364
Multiple carriers,Delhi,Cochin,1,13377
Jet Airways,Delhi,Cochin,1,10262
Jet Airways,Kolkata,Banglore,1,10844
Jet Airways,Kolkata,Banglore,1,14571
Jet Airways,Delhi,Cochin,2,19329
Air India,Banglore,New Delhi,1,4943
Jet Airways,Delhi,Cochin,2,15129
Jet Airways,Delhi,Cochin,2,15129
Jet Airways,Kolkata,Banglore,1,10539
Jet Airways,Kolkata,Banglore,1,10031
Multiple carriers,Delhi,Cochin,1,9140
Air Asia,Kolkata,Banglore,0,4409
IndiGo,Banglore,Delhi,0,3419
Multiple carriers,Delhi,Cochin,1,9646
Jet Airways,Kolkata,Banglore,1,13584
Air India,Delhi,Cochin,2,11806
GoAir,Delhi,Cochin,1,4563
Jet Airways,Delhi,Cochin,2,9412
Jet Airways,Delhi,Cochin,1,12898
Vistara,Delhi,Cochin,0,6216
Jet Airways,Delhi,Cochin,1,12898
Jet Airways,Delhi,Cochin,1,10262
Air India,Banglore,New Delhi,0,12526
Air India,Delhi,Cochin,1,11522
Jet Airways,Mumbai,Hyderabad,0,5678
Vistara,Banglore,New Delhi,0,9918
Jet Airways,Kolkata,Banglore,1,14781
Air India,Delhi,Cochin,2,8026
Air India,Banglore,New Delhi,0,7276
Jet Airways,Kolkata,Banglore,1,7064
Multiple carriers,Delhi,Cochin,1,13062
Multiple carriers,Delhi,Cochin,1,12537
Jet Airways,Banglore,New Delhi,1,21934
Jet Airways,Delhi,Cochin,1,10262
Vistara,Banglore,Delhi,0,4878
Jet Airways,Delhi,Cochin,1,14714
Jet Airways,Banglore,New Delhi,1,9134
IndiGo,Banglore,Delhi,0,4823
Multiple carriers,Delhi,Cochin,1,6093
SpiceJet,Chennai,Kolkata,0,3597
Multiple carriers,Delhi,Cochin,1,13727
IndiGo,Kolkata,Banglore,0,4174
Jet Airways,Delhi,Cochin,1,10262
Multiple carriers,Delhi,Cochin,1,11789
Jet Airways,Kolkata,Banglore,1,8586
Air India,Banglore,New Delhi,3,13081
Jet Airways,Kolkata,Banglore,1,9314
Jet Airways,Mumbai,Hyderabad,0,5678
Jet Airways,Delhi,Cochin,1,11924
Jet Airways,Kolkata,Banglore,1,12692
Jet Airways,Banglore,Delhi,0,6478
IndiGo,Kolkata,Banglore,1,4226
IndiGo,Delhi,Cochin,1,11532
Air India,Chennai,Kolkata,0,9340
Jet Airways,Delhi,Cochin,2,10368
Jet Airways,Kolkata,Banglore,1,13626
Jet Airways,Kolkata,Banglore,1,9663
Jet Airways,Delhi,Cochin,2,16389
Multiple carriers,Delhi,Cochin,1,10197
Jet Airways,Kolkata,Banglore,1,7594
Jet Airways,Banglore,New Delhi,1,13817
Jet Airways,Banglore,Delhi,0,7229
Jet Airways,Delhi,Cochin,2,10368
Air Asia,Banglore,Delhi,0,4282
Jet Airways,Delhi,Cochin,2,13292
Jet Airways,Delhi,Cochin,2,13764
Jet Airways,Kolkata,Banglore,1,12681
Jet Airways,Banglore,Delhi,0,5198
Multiple carriers,Delhi,Cochin,1,12615
IndiGo,Kolkata,Banglore,0,5644
Jet Airways,Banglore,New Delhi,1,11087
SpiceJet,Mumbai,Hyderabad,0,2227
Jet Airways,Banglore,Delhi,0,8016
SpiceJet,Banglore,Delhi,0,4885
IndiGo,Kolkata,Banglore,0,4174
Air Asia,Kolkata,Banglore,1,5162
Jet Airways,Delhi,Cochin,1,10262
IndiGo,Mumbai,Hyderabad,0,4049
Air India,Delhi,Cochin,1,8372
IndiGo,Banglore,Delhi,0,3419
IndiGo,Delhi,Cochin,1,5073
IndiGo,Delhi,Cochin,1,6069
IndiGo,Delhi,Cochin,1,9709
Jet Airways,Delhi,Cochin,2,13014
Jet Airways,Delhi,Cochin,2,13029
Multiple carriers,Delhi,Cochin,1,13937
SpiceJet,Delhi,Cochin,1,11349
Jet Airways,Delhi,Cochin,2,15129
SpiceJet,Chennai,Kolkata,0,3597
Jet Airways,Kolkata,Banglore,1,14388
Jet Airways,Banglore,New Delhi,1,11087
Jet Airways,Kolkata,Banglore,1,9663
Jet Airways,Delhi,Cochin,2,13014
IndiGo,Banglore,Delhi,0,3943
Air India,Banglore,New Delhi,1,8845
Air India,Kolkata,Banglore,1,12173
Jet Airways,Delhi,Cochin,1,10262
Multiple carriers,Delhi,Cochin,1,7242
Jet Airways,Delhi,Cochin,2,13292
IndiGo,Banglore,New Delhi,1,7708
Jet Airways,Mumbai,Hyderabad,0,8040
SpiceJet,Chennai,Kolkata,0,3597
SpiceJet,Kolkata,Banglore,0,3841
Air India,Kolkata,Banglore,1,10203
IndiGo,Delhi,Cochin,1,7173
SpiceJet,Mumbai,Hyderabad,0,1965
IndiGo,Delhi,Cochin,1,5054
IndiGo,Banglore,New Delhi,0,8855
Jet Airways,Banglore,New Delhi,1,27992
Jet Airways,Kolkata,Banglore,1,7341
SpiceJet,Banglore,Delhi,0,3919
Jet Airways,Delhi,Cochin,1,12242
Jet Airways,Kolkata,Banglore,1,13067
Jet Airways,Delhi,Cochin,2,18804
Air Asia,Kolkata,Banglore,0,5645
IndiGo,Chennai,Kolkata,0,3597
Multiple carriers,Delhi,Cochin,1,13587
IndiGo,Chennai,Kolkata,0,3597
Air India,Delhi,Cochin,1,8879
SpiceJet,Banglore,Delhi,0,4319
Air India,Mumbai,Hyderabad,0,2050
Jet Airways,Mumbai,Hyderabad,0,8040
Jet Airways,Kolkata,Banglore,1,13584
Jet Airways,Delhi,Cochin,2,13014
Vistara,Kolkata,Banglore,1,9345
Jet Airways,Delhi,Cochin,2,11507
Multiple carriers,Delhi,Cochin,1,8266
Jet Airways,Mumbai,Hyderabad,0,5678
Multiple carriers,Delhi,Cochin,1,13377
Vistara,Kolkata,Banglore,1,9345
IndiGo,Delhi,Cochin,1,7191
Multiple carriers,Delhi,Cochin,1,7845
Jet Airways,Banglore,Delhi,0,7229
Air India,Banglore,New Delhi,1,10981
Jet Airways,Kolkata,Banglore,1,14178
IndiGo,Delhi,Cochin,1,8784
Jet Airways,Kolkata,Banglore,1,13941
Jet Airways,Kolkata,Banglore,1,13067
Jet Airways,Mumbai,Hyderabad,0,4995
Air India,Delhi,Cochin,2,12488
Air Asia,Kolkata,Banglore,1,7870
